player_id,player_name,year,games,goals,npg,shots,assists,yellow_cards,red_cards,position,team_name,time
1787,David Jones,2016,1,0,0,0,0,1,0,M,Burnley,88
5563,Daniel Agyei,2016,3,0,0,2,0,0,0,S,Burnley,20
1715,Álvaro Negredo,2016,36,9,7,69,4,5,0,F S,Middlesbrough,2891
1709,Cristhian Stuani,2016,23,4,4,21,0,4,0,F M S,Middlesbrough,1369
1710,Marten de Roon,2016,33,4,4,29,0,8,0,M S,Middlesbrough,2779
952,Gastón Ramírez,2016,24,2,2,32,3,8,1,F M S,Middlesbrough,1561
508,Calum Chambers,2016,24,1,1,6,1,4,0,D,Middlesbrough,2160
671,Rudy Gestede,2016,16,1,1,15,0,3,0,F S,Middlesbrough,514
822,Patrick Bamford,2016,8,1,1,6,0,1,0,F S,Middlesbrough,268
1707,Ben Gibson,2016,38,1,1,15,1,4,0,D,Middlesbrough,3420
1712,Stewart Downing,2016,30,1,1,29,3,1,0,D F M S,Middlesbrough,2214
1718,Daniel Ayala,2016,14,1,1,10,0,3,0,D S,Middlesbrough,913
5542,Grant Leadbitter,2016,13,1,1,13,0,1,0,M S,Middlesbrough,707
583,Adlène Guédioura,2016,5,0,0,6,0,0,0,S,Middlesbrough,125
662,Brad Guzan,2016,10,0,0,0,0,0,0,GK,Middlesbrough,900
900,Adama Traoré,2016,27,0,0,11,1,1,0,F M S,Middlesbrough,1530
1705,Víctor Valdés,2016,28,0,0,0,0,1,0,GK,Middlesbrough,2520
1706,Antonio Barragán,2016,26,0,0,3,0,5,0,D,Middlesbrough,2195
1708,George Friend,2016,24,0,0,15,2,4,0,D M S,Middlesbrough,1956
1711,Adam Forshaw,2016,34,0,0,28,1,4,0,M S,Middlesbrough,2711
1713,Viktor Fischer,2016,13,0,0,12,3,0,0,F M S,Middlesbrough,434
1714,Jordan Rhodes,2016,6,0,0,6,0,0,0,F S,Middlesbrough,207
1716,Bernardo,2016,11,0,0,2,0,2,0,D S,Middlesbrough,978
1717,Adam Clayton,2016,34,0,0,11,2,10,0,M S,Middlesbrough,2807
1752,Fabio,2016,24,0,0,5,0,8,0,D M S,Middlesbrough,1856
1753,David Nugent,2016,4,0,0,0,0,0,0,S,Middlesbrough,36
1757,Nsue,2016,4,0,0,2,0,0,0,D M,Middlesbrough,326
1782,Albert Adomah,2016,2,0,0,4,0,0,0,M S,Middlesbrough,119
5576,James Husband,2016,1,0,0,0,0,0,0,D,Middlesbrough,62
2537,Sandro Ramírez,2016,30,14,14,92,3,4,0,F S,Malaga,2321
2335,Pablo Fornals,2016,32,6,6,41,2,6,0,M S,Malaga,2677
2336,Ignacio Camacho,2016,35,4,4,40,2,15,0,M,Malaga,3147
2337,Recio,2016,18,3,2,15,2,9,0,M S,Malaga,1361
2339,Charles,2016,21,3,3,38,1,5,0,F S,Malaga,1135
5145,Michael Santos,2016,14,3,2,20,0,3,0,F M S,Malaga,741
2163,Diego Llorente,2016,25,2,2,10,0,2,1,D M S,Malaga,2032
2216,Jony,2016,24,2,1,31,1,3,0,M S,Malaga,1253
2343,Juanpi,2016,22,2,2,41,0,4,1,F M S,Malaga,1476
2525,Juankar,2016,28,2,2,15,4,8,1,D M S,Malaga,2058
2578,Javi Ontiveros,2016,18,2,2,23,3,4,0,M S,Malaga,824
1680,Luis Hernández,2016,19,1,1,4,1,3,0,D,Malaga,1679
2331,Roberto Rosales,2016,32,1,1,19,2,4,1,D M,Malaga,2861
2342,Gonzalo Castro,2016,29,1,1,31,3,4,1,F M S,Malaga,1797
2345,Duda,2016,16,1,1,6,2,3,0,M S,Malaga,363
5169,Youssef En-Nesyri,2016,13,1,1,15,1,2,0,S,Malaga,309
623,Martín Demichelis,2016,10,0,0,4,0,3,0,D S,Malaga,673
1548,Adalberto Peñaranda,2016,3,0,0,0,0,1,0,F S,Malaga,173
1987,Zdravko Kuzmanovic,2016,4,0,0,4,0,1,0,M S,Malaga,219
2131,Keko,2016,22,0,0,18,3,6,0,F M S,Malaga,1052
2332,Weligton,2016,1,0,0,0,0,1,0,D,Malaga,90
2334,Miguel Torres,2016,22,0,0,4,0,4,0,D S,Malaga,1562
2347,Federico Ricca,2016,21,0,0,11,1,6,0,D S,Malaga,1628
2348,Carlos Kameni,2016,35,0,0,0,0,2,0,GK,Malaga,3150
3279,Bakary Koné,2016,7,0,0,1,0,1,1,D,Malaga,604
4036,José Rodríguez,2016,6,0,0,2,0,0,1,M,Malaga,460
5059,Denys Boyko,2016,3,0,0,0,0,0,0,GK,Malaga,270
5144,Luis Muñoz,2016,5,0,0,1,0,0,0,D S,Malaga,380
5146,Mikel Villanueva,2016,15,0,0,4,0,4,0,D S,Malaga,1267
3210,Wissam Ben Yedder,2016,31,11,10,44,4,0,0,F M S,Sevilla,1669
2199,Pablo Sarabia,2016,34,8,7,43,8,10,0,D M S,Sevilla,2128
1836,Franco Vázquez,2016,30,7,7,54,3,8,0,F M S,Sevilla,2106
2065,Vicente Iborra,2016,31,7,6,31,2,9,0,D M S,Sevilla,1452
1524,Stevan Jovetic,2016,21,6,6,58,4,4,0,F S,Sevilla,1207
2274,Luciano Vietto,2016,21,6,6,31,3,3,0,F S,Sevilla,1314
2511,Vitolo,2016,30,6,6,32,6,5,1,D F M S,Sevilla,2329
1809,Joaquín Correa,2016,26,4,4,34,0,6,0,F M S,Sevilla,1306
5051,Gabriel Mercado,2016,29,3,3,13,1,10,0,D S,Sevilla,2186
877,Samir Nasri,2016,23,2,2,25,3,7,0,F M S,Sevilla,1848
2413,Steven N&#039;Zonzi,2016,35,2,2,32,3,6,0,M S,Sevilla,3068
5111,Ganso,2016,10,2,2,11,1,0,0,M S,Sevilla,483
396,Hiroshi Kiyotake,2016,4,1,1,2,2,0,0,D M S,Sevilla,288
2062,Nico Pareja,2016,27,1,1,9,1,6,1,D,Sevilla,2173
2070,Carlos Fernández,2016,3,1,1,3,0,0,0,F S,Sevilla,87
2063,Timothée Kolodziejczak,2016,5,0,0,3,0,1,0,D S,Sevilla,328
2064,Sergio Escudero,2016,26,0,0,33,3,7,0,D M S,Sevilla,2283
2069,Daniel Carriço,2016,6,0,0,0,0,2,0,D,Sevilla,459
2071,Diego González,2016,3,0,0,0,0,0,0,S,Sevilla,29
2072,Sergio Rico,2016,35,0,0,0,0,0,0,GK,Sevilla,3150
2412,Adil Rami,2016,21,0,0,11,0,3,1,D,Sevilla,1784
2415,David Soria,2016,1,0,0,0,0,0,0,GK,Sevilla,90
2423,Matías Kranevitter,2016,21,0,0,3,0,6,0,D M S,Sevilla,1277
2440,Mariano,2016,31,0,0,9,2,9,0,D M S,Sevilla,2641
2443,Michael Krohn-Dehli,2016,2,0,0,3,0,0,0,M,Sevilla,172
3301,Salvatore Sirigu,2016,2,0,0,0,0,0,1,GK,Sevilla,178
5050,Clement Lenglet,2016,17,0,0,1,0,2,0,D S,Sevilla,1360
5052,Walter Montoya,2016,4,0,0,2,0,0,0,F S,Sevilla,109
4068,Florin Andone,2016,37,12,12,100,2,6,0,F S,Deportivo La Coruna,2908
2466,Celso Borges,2016,34,6,4,41,0,5,0,M S,Deportivo La Coruna,2723
866,Joselu,2016,20,5,5,30,1,7,0,F S,Deportivo La Coruna,884
5176,Ryan Babel,2016,11,4,4,13,1,3,0,F M S,Deportivo La Coruna,554
2320,Pedro Mosquera,2016,23,3,3,10,0,7,0,M S,Deportivo La Coruna,1557
5080,Emre Colak,2016,33,3,3,42,6,5,0,F M S,Deportivo La Coruna,2484
1891,Guilherme,2016,30,2,2,29,1,6,0,M S,Deportivo La Coruna,2284
2549,Gaël Kakuta,2016,10,2,2,11,1,0,0,M S,Deportivo La Coruna,547
670,Carles Gil,2016,23,1,1,17,4,7,0,M S,Deportivo La Coruna,1406
1700,Lucas Pérez,2016,1,1,0,3,1,0,0,F,Deportivo La Coruna,90
2314,Sidnei,2016,29,1,1,13,0,2,0,D,Deportivo La Coruna,2494
2317,Álex Bergantiños,2016,8,1,1,3,0,2,0,D M S,Deportivo La Coruna,551
2333,Raúl Albentosa,2016,27,1,1,10,1,10,1,D S,Deportivo La Coruna,2333
55,Przemyslaw Tyton,2016,13,0,0,0,0,1,0,GK S,Deportivo La Coruna,1123
2313,Laure,2016,7,0,0,0,0,0,1,D S,Deportivo La Coruna,426
2315,Alejandro Arribas,2016,23,0,0,13,0,7,0,D S,Deportivo La Coruna,1906
2316,Juanfran,2016,34,0,0,24,6,2,1,D,Deportivo La Coruna,2963
2319,Faycal Fajr,2016,24,0,0,20,2,2,1,M S,Deportivo La Coruna,1204
2467,Fernando Navarro,2016,25,0,0,4,0,6,0,D S,Deportivo La Coruna,2048
2468,Óscar,2016,1,0,0,0,0,0,0,S,Deportivo La Coruna,1
2500,Luisinho,2016,26,0,0,12,2,6,0,D M S,Deportivo La Coruna,1908
2503,Germán Lux,2016,25,0,0,0,0,5,0,GK,Deportivo La Coruna,2207
5081,Edu Expósito,2016,1,0,0,1,0,0,0,M,Deportivo La Coruna,46
5082,Ola John,2016,11,0,0,8,1,1,0,M S,Deportivo La Coruna,341
5083,Marlos Moreno,2016,19,0,0,24,0,0,0,F M S,Deportivo La Coruna,792
5084,Bruno Gama,2016,22,0,0,27,0,3,0,M S,Deportivo La Coruna,1461
5127,Davy Roef,2016,1,0,0,0,0,0,0,GK,Deportivo La Coruna,90
5188,Borja Valle,2016,7,0,0,5,0,0,0,M S,Deportivo La Coruna,200
2361,Willian José,2016,28,12,9,69,4,4,0,F S,Real Sociedad,2081
897,Juanmi,2016,35,11,11,48,0,6,1,F M S,Real Sociedad,1836
2416,Carlos Vela,2016,35,9,6,63,2,6,0,F M S,Real Sociedad,2564
2233,Xabi Prieto,2016,38,8,7,34,6,2,0,M S,Real Sociedad,2824
2229,Yuri,2016,35,3,3,41,2,9,0,D,Real Sociedad,3089
2230,David Zurutuza,2016,31,3,3,25,1,7,1,M S,Real Sociedad,2512
2238,Jon Bautista,2016,12,3,3,13,0,0,0,F S,Real Sociedad,302
2484,Iñigo Martínez,2016,34,3,3,41,2,9,1,D,Real Sociedad,3001
2234,Mikel Oyarzabal,2016,38,2,2,57,7,0,0,F M S,Real Sociedad,2730
2232,Asier Illarramendi,2016,34,1,1,19,2,13,0,M S,Real Sociedad,3003
4130,Raúl Navas,2016,32,1,1,26,1,5,0,D S,Real Sociedad,2798
2225,Gerónimo Rulli,2016,38,0,0,0,0,4,0,GK,Real Sociedad,3420
2226,Zaldúa,2016,14,0,0,7,1,1,1,D S,Real Sociedad,1106
2227,Mikel González,2016,9,0,0,1,0,2,0,D S,Real Sociedad,668
2228,Aritz Elustondo,2016,9,0,0,4,0,0,1,D S,Real Sociedad,456
2231,Markel Bergara,2016,6,0,0,0,0,0,0,M S,Real Sociedad,284
2237,Héctor,2016,4,0,0,3,0,0,0,D S,Real Sociedad,251
2240,Esteban Granero,2016,19,0,0,10,1,4,1,M S,Real Sociedad,689
2242,Rubén Pardo,2016,3,0,0,0,0,0,0,M S,Real Sociedad,159
2417,Igor Zubeldia,2016,4,0,0,2,0,1,0,M S,Real Sociedad,254
2418,Álvaro Odriozola,2016,15,0,0,1,4,0,0,D,Real Sociedad,1285
2512,Carlos Martínez,2016,10,0,0,1,2,2,0,D,Real Sociedad,871
2571,Sergio Canales,2016,31,0,0,20,4,2,0,F M S,Real Sociedad,986
4182,Gaztañaga,2016,2,0,0,1,0,1,0,S,Real Sociedad,24
5135,David Concha,2016,8,0,0,2,0,0,0,M S,Real Sociedad,109
5153,Kévin Rodrigues,2016,2,0,0,3,0,1,0,D S,Real Sociedad,101
5179,Jon Guridi,2016,1,0,0,0,0,0,0,M,Real Sociedad,75
2120,Gerard Moreno,2016,37,13,13,82,4,6,0,F M,Espanyol,3286
2382,Pablo Piatti,2016,30,10,9,41,10,8,0,F M,Espanyol,2360
2304,Leo Baptistao,2016,21,6,6,34,4,1,0,F M S,Espanyol,1434
582,Jurado,2016,31,3,3,35,3,1,0,M S,Espanyol,2458
1857,David López,2016,36,3,3,17,2,3,0,D M,Espanyol,3240
2115,Hernán Pérez,2016,32,3,3,26,1,8,0,M S,Espanyol,1798
2441,Reyes,2016,21,3,2,14,4,1,0,F M S,Espanyol,868
2116,Felipe Caicedo,2016,27,2,2,15,1,3,1,F S,Espanyol,1276
5085,Marc Navarro,2016,12,2,2,16,1,0,0,D S,Espanyol,788
2113,Víctor Sánchez,2016,26,1,1,9,1,8,0,D M S,Espanyol,2282
2236,Diego Reyes,2016,34,1,1,10,0,2,0,D S,Espanyol,2885
2377,Javi Fuego,2016,31,1,1,8,0,8,1,M S,Espanyol,2564
623,Martín Demichelis,2016,2,0,0,0,0,0,0,D S,Espanyol,98
1618,Diego López,2016,35,0,0,0,0,3,0,GK,Espanyol,3114
2108,Javi López,2016,19,0,0,1,1,3,0,D S,Espanyol,1527
2110,Rubén Duarte,2016,3,0,0,0,0,1,0,D S,Espanyol,103
2111,Víctor Álvarez,2016,4,0,0,0,0,2,0,D S,Espanyol,200
2112,Papakouly Diop,2016,18,0,0,4,0,6,0,M S,Espanyol,894
2121,Salva Sevilla,2016,6,0,0,1,0,1,0,M S,Espanyol,268
2200,Álvaro Vázquez,2016,10,0,0,5,1,0,0,F M S,Espanyol,313
2430,Álvaro González,2016,2,0,0,2,0,2,0,D,Espanyol,180
2434,Michael Ciani,2016,1,0,0,0,0,0,0,S,Espanyol,54
2435,Óscar Duarte,2016,15,0,0,6,0,4,0,D S,Espanyol,1122
5086,Marc Roca,2016,25,0,0,13,1,4,0,M S,Espanyol,1314
5087,Roberto Jiménez,2016,4,0,0,0,0,0,0,GK S,Espanyol,306
5133,Aarón Martín,2016,30,0,0,3,0,5,0,D S,Espanyol,2586
5134,Óscar Melendo,2016,11,0,0,1,0,0,0,M S,Espanyol,298
2270,Antoine Griezmann,2016,36,16,16,88,8,3,0,F M,Atletico Madrid,3072
2442,Kevin Gameiro,2016,31,12,11,50,5,0,0,F S,Atletico Madrid,1713
2272,Yannick Carrasco,2016,35,10,10,85,4,5,0,F M S,Atletico Madrid,2270
2271,Fernando Torres,2016,31,8,7,45,5,3,0,F S,Atletico Madrid,1417
2266,Saúl Ñíguez,2016,33,4,4,47,3,8,0,D M S,Atletico Madrid,2545
2269,Koke,2016,36,4,4,27,8,6,1,M,Atletico Madrid,3172
2275,Ángel Correa,2016,31,4,4,37,8,6,0,F M S,Atletico Madrid,1215
2264,Diego Godín,2016,31,3,3,29,1,10,1,D S,Atletico Madrid,2705
2265,Filipe Luis,2016,34,3,3,25,6,5,0,D,Atletico Madrid,3011
5071,Nicolás Gaitán,2016,23,3,3,10,2,1,0,M S,Atletico Madrid,1019
2263,Stefan Savic,2016,32,1,1,3,1,5,1,D S,Atletico Madrid,2727
2273,Tiago,2016,12,1,1,5,0,2,0,M S,Atletico Madrid,448
2328,Thomas Partey,2016,16,1,1,8,2,5,0,D M S,Atletico Madrid,628
1951,Sime Vrsaljko,2016,14,0,0,3,0,2,0,D S,Atletico Madrid,921
2006,Alessio Cerci,2016,1,0,0,0,0,0,0,S,Atletico Madrid,13
2261,Jan Oblak,2016,30,0,0,0,0,1,0,GK,Atletico Madrid,2650
2262,Juanfran,2016,23,0,0,3,2,2,0,D S,Atletico Madrid,1980
2267,Augusto Fernández,2016,3,0,0,0,0,0,0,M S,Atletico Madrid,142
2268,Gabi,2016,34,0,0,25,0,9,0,M S,Atletico Madrid,2900
2276,Lucas Hernández,2016,15,0,0,1,0,2,0,D S,Atletico Madrid,1253
2277,Moyá,2016,9,0,0,0,0,0,0,GK S,Atletico Madrid,770
2278,Giménez,2016,17,0,0,13,0,5,0,D M S,Atletico Madrid,1009
1819,Kevin-Prince Boateng,2016,28,10,10,76,4,10,2,F M S,Las Palmas,1995
2358,Jonathan Viera,2016,31,7,3,66,7,4,0,F M S,Las Palmas,2595
1935,Marko Livaja,2016,25,5,5,26,3,12,1,F S,Las Palmas,1450
2354,Mauricio Lemos,2016,23,5,5,19,0,6,0,D M S,Las Palmas,1861
2353,Pedro Bigas,2016,32,4,4,18,1,4,1,D S,Las Palmas,2654
2359,Tana,2016,32,4,4,25,4,4,0,F M S,Las Palmas,2214
2256,Jesé,2016,16,3,2,34,1,5,0,F M S,Las Palmas,1157
2357,Nabil El Zhar,2016,12,3,3,12,2,1,0,F M S,Las Palmas,721
2360,Momo,2016,23,3,2,11,0,3,0,F M S,Las Palmas,1237
2363,Vicente Gómez,2016,29,2,2,24,0,3,0,M S,Las Palmas,2327
2365,Sergio Araujo,2016,11,2,2,17,1,2,0,F S,Las Palmas,528
5055,Mateo García,2016,19,2,2,8,0,0,0,F M S,Las Palmas,718
2352,David García,2016,22,1,1,11,1,6,0,D S,Las Palmas,1638
2356,Roque Mesa,2016,35,1,1,23,2,14,0,M S,Las Palmas,3039
2215,Alen Halilovic,2016,18,0,0,17,2,2,0,M S,Las Palmas,634
2351,Raúl Lizoain,2016,13,0,0,0,0,2,0,GK,Las Palmas,1170
2355,Dani Castellano,2016,27,0,0,9,1,2,0,D S,Las Palmas,2108
2364,David Simón,2016,16,0,0,11,1,3,0,D S,Las Palmas,1320
2367,Javi Varas,2016,25,0,0,0,0,0,0,GK,Las Palmas,2250
2368,Montoro,2016,17,0,0,4,0,1,0,M S,Las Palmas,1109
2429,Hernán,2016,10,0,0,7,0,1,1,M S,Las Palmas,283
2461,Aythami,2016,11,0,0,4,0,3,1,D S,Las Palmas,839
2581,Asdrúbal,2016,3,0,0,0,0,0,0,S,Las Palmas,28
2622,Javi Castellano,2016,5,0,0,0,0,0,0,S,Las Palmas,91
4042,Míchel Macedo,2016,25,0,0,10,4,5,0,D S,Las Palmas,2085
5041,Benito Ramírez,2016,2,0,0,0,0,0,0,S,Las Palmas,13
5054,Hélder Lopes,2016,15,0,0,6,1,4,0,D S,Las Palmas,1228
5079,Erik Exposito,2016,2,0,0,1,0,0,0,F,Las Palmas,167
5192,Tyronne,2016,3,0,0,0,0,1,0,S,Las Palmas,41
1642,Simone Zaza,2016,20,6,6,60,1,7,0,F S,Valencia,1373
2106,Munir,2016,33,6,6,48,3,3,1,F M S,Valencia,2029
2384,Santi Mina,2016,29,6,6,32,2,2,0,F M S,Valencia,1399
2378,Daniel Parejo,2016,36,5,2,50,7,12,0,M,Valencia,3198
2381,Rodrigo,2016,19,5,5,31,3,1,0,F M S,Valencia,1404
4536,Nani,2016,25,5,4,68,7,6,0,F M S,Valencia,1868
3056,Ezequiel Garay,2016,27,4,4,11,0,7,0,D,Valencia,2340
576,Mario Suárez,2016,21,3,3,11,0,3,0,D M S,Valencia,1501
2478,Carlos Soler,2016,23,3,3,28,1,4,1,M S,Valencia,1722
626,Eliaquim Mangala,2016,30,2,2,10,0,11,1,D,Valencia,2645
1950,Martín Montoya,2016,29,2,2,11,1,8,0,D S,Valencia,2229
2196,Álvaro Medrán,2016,16,2,2,13,0,3,0,M S,Valencia,946
2285,Fabián Orellana,2016,16,1,1,15,1,3,1,F M S,Valencia,1147
2379,João Cancelo,2016,35,1,1,22,4,5,1,D F M S,Valencia,2431
2505,José Gayá,2016,27,1,1,14,2,4,0,D S,Valencia,2090
2538,Zakaria Bakkali,2016,18,1,1,6,0,2,0,F S,Valencia,265
1699,Shkodran Mustafi,2016,1,0,0,1,0,0,0,S,Valencia,43
2318,Fede Cartabia,2016,4,0,0,2,0,0,0,F M S,Valencia,151
2373,Diego Alves,2016,33,0,0,0,0,4,0,GK,Valencia,2970
2374,Aymen Abdennour,2016,13,0,0,2,0,4,0,D S,Valencia,877
2375,Guilherme Siqueira,2016,10,0,0,0,1,2,0,D M S,Valencia,546
2376,Enzo Pérez,2016,27,0,0,11,1,14,1,M S,Valencia,2203
2380,Paco Alcácer,2016,1,0,0,2,0,0,0,F,Valencia,90
2385,Mat Ryan,2016,2,0,0,0,0,0,0,GK,Valencia,180
2386,Rúben Vezo,2016,1,0,0,0,1,0,0,D,Valencia,47
2474,Aderlan Santos,2016,12,0,0,2,0,1,0,D S,Valencia,1000
2475,Jaume,2016,3,0,0,0,0,0,0,GK,Valencia,270
2476,Sito,2016,1,0,0,0,0,0,0,S,Valencia,1
2479,Toni Lato,2016,8,0,0,0,1,2,0,D S,Valencia,477
2570,Nacho Gil,2016,2,0,0,0,0,0,0,S,Valencia,3
2589,Rafa Mir,2016,2,0,0,1,0,0,0,S,Valencia,4
2410,Aduriz,2016,32,16,11,85,1,8,1,F S,Athletic Club,2464
2400,Raúl García,2016,36,10,7,96,4,11,0,F M S,Athletic Club,2893
2401,Muniain,2016,35,7,7,41,2,5,0,M S,Athletic Club,2418
2399,Iñaki Williams,2016,38,5,5,67,6,4,0,F M S,Athletic Club,2804
2395,San José,2016,35,4,4,27,1,9,0,M S,Athletic Club,2695
2403,Íñigo Lekue,2016,25,2,2,19,1,1,0,D M S,Athletic Club,1574
2498,Aymeric Laporte,2016,33,2,2,17,0,10,0,D,Athletic Club,2865
2396,Balenziaga,2016,33,1,1,10,1,3,1,D,Athletic Club,2851
2397,Beñat,2016,32,1,1,35,5,9,0,M S,Athletic Club,2420
2402,Borja Viguera,2016,1,1,1,1,0,0,0,S,Athletic Club,26
2405,Markel Susaeta,2016,26,1,1,16,2,4,0,M S,Athletic Club,1100
2406,Mikel Rico,2016,18,1,1,10,0,4,0,M S,Athletic Club,461
2452,De Marcos,2016,27,1,1,10,4,3,0,D S,Athletic Club,2152
2499,Sabin,2016,13,1,1,16,1,2,0,F M S,Athletic Club,442
2392,Gorka Iraizoz,2016,16,0,0,0,0,0,0,GK S,Athletic Club,1405
2393,Eneko Bóveda,2016,19,0,0,2,0,1,0,D S,Athletic Club,1558
2394,Etxeita,2016,10,0,0,2,0,2,0,D S,Athletic Club,708
2398,Iturraspe,2016,24,0,0,4,1,3,0,M S,Athletic Club,1146
2404,Elustondo,2016,2,0,0,1,0,0,0,D S,Athletic Club,104
2409,Eraso,2016,7,0,0,5,1,2,0,M S,Athletic Club,373
5061,Kepa,2016,23,0,0,0,0,1,0,GK,Athletic Club,2015
5062,Yeray Álvarez,2016,26,0,0,13,0,3,0,D S,Athletic Club,2270
5063,Saborit,2016,9,0,0,5,0,1,0,D S,Athletic Club,455
5077,Mikel Vesga,2016,6,0,0,3,0,1,0,M S,Athletic Club,287
5173,Asier Villalibre,2016,6,0,0,1,1,0,0,S,Athletic Club,65
2097,Lionel Messi,2016,34,37,31,179,9,6,0,F M S,Barcelona,2832
2098,Luis Suárez,2016,35,29,29,120,13,8,0,F S,Barcelona,2870
2099,Neymar,2016,30,13,12,105,11,6,1,F M,Barcelona,2652
2094,Ivan Rakitic,2016,32,8,8,48,5,5,0,M S,Barcelona,2348
2100,Rafinha,2016,18,6,6,25,2,1,0,F M S,Barcelona,1079
2380,Paco Alcácer,2016,20,6,6,25,3,1,0,F S,Barcelona,847
2102,Arda Turan,2016,18,3,3,14,3,1,0,F M S,Barcelona,1246
2383,André Gomes,2016,30,3,3,19,1,3,0,M S,Barcelona,1589
2092,Gerard Piqué,2016,25,2,2,20,0,6,0,D,Barcelona,2193
2103,Aleix Vidal,2016,6,2,2,9,2,0,0,D S,Barcelona,474
2091,Javier Mascherano,2016,25,1,0,10,3,6,0,D S,Barcelona,1916
2093,Jordi Alba,2016,26,1,1,6,6,4,0,D M S,Barcelona,1964
2101,Jeremy Mathieu,2016,13,1,1,5,0,0,0,D S,Barcelona,1039
2308,Denis Suárez,2016,26,1,1,14,3,1,0,M S,Barcelona,1178
3567,Samuel Umtiti,2016,25,1,1,6,0,4,0,D S,Barcelona,2131
1731,Claudio Bravo,2016,1,0,0,0,0,0,0,GK,Barcelona,90
1823,Lucas Digne,2016,17,0,0,5,0,3,0,D M S,Barcelona,1177
2090,Marc-André ter Stegen,2016,36,0,0,0,0,1,0,GK,Barcelona,3240
2095,Sergio Busquets,2016,33,0,0,4,3,9,0,M,Barcelona,2696
2096,Andrés Iniesta,2016,23,0,0,18,3,2,0,M S,Barcelona,1326
2104,Sergi Roberto,2016,32,0,0,16,6,5,0,D F M S,Barcelona,2380
2106,Munir,2016,1,0,0,0,0,0,0,S,Barcelona,19
5056,Marlon Santos,2016,2,0,0,0,0,0,0,D,Barcelona,180
5057,Jasper Cillessen,2016,1,0,0,0,0,0,0,GK,Barcelona,90
5058,Carles Aleñá,2016,3,0,0,1,0,1,0,S,Barcelona,39
2340,Duje Cop,2016,31,9,6,67,3,6,0,F S,Sporting Gijon,2276
2214,Carlos Carmona,2016,25,8,8,34,2,5,0,F M S,Sporting Gijon,1870
2223,Carlos Castro,2016,25,4,4,16,1,1,0,F S,Sporting Gijon,1010
2504,Douglas,2016,21,3,3,15,0,6,0,D M S,Sporting Gijon,1726
2198,Moi Gómez,2016,26,2,1,21,5,5,0,M S,Sporting Gijon,1886
2212,Sergio Álvarez,2016,36,2,2,16,1,9,0,M S,Sporting Gijon,3010
2213,Nacho Cases,2016,21,2,2,11,1,5,0,M S,Sporting Gijon,1472
2432,Burgui,2016,32,2,2,50,4,6,0,F M S,Sporting Gijon,1999
2457,Roberto Canella,2016,20,2,2,11,1,4,0,D,Sporting Gijon,1759
2471,Víctor Rodríguez,2016,25,2,2,27,1,1,0,F M S,Sporting Gijon,1377
3432,Lacina Traoré,2016,8,2,2,20,0,2,0,F S,Sporting Gijon,465
2077,Jean-Sylvain Babin,2016,22,1,1,9,1,2,0,D S,Sporting Gijon,1714
2402,Borja Viguera,2016,16,1,1,11,1,2,0,F M S,Sporting Gijon,738
3419,Elderson Echiéjilé,2016,3,1,1,2,0,0,0,D S,Sporting Gijon,197
5077,Mikel Vesga,2016,17,1,1,11,1,6,0,M S,Sporting Gijon,1409
2146,Xavi Torres,2016,17,0,0,5,0,6,0,M S,Sporting Gijon,855
2174,Diego Mariño,2016,2,0,0,0,0,0,0,GK,Sporting Gijon,180
2208,Iván Cuéllar,2016,36,0,0,0,0,5,0,GK,Sporting Gijon,3240
2209,Alberto Lora,2016,7,0,0,3,0,0,1,D S,Sporting Gijon,373
2210,Jorge Meré,2016,31,0,0,8,0,7,1,D,Sporting Gijon,2775
2211,Isma López,2016,27,0,0,12,3,5,0,D M S,Sporting Gijon,1728
2220,Rachid,2016,8,0,0,5,0,3,0,M S,Sporting Gijon,495
2465,Lillo,2016,25,0,0,5,0,6,1,D S,Sporting Gijon,2139
2497,Dani Ndi,2016,6,0,0,3,0,0,0,M S,Sporting Gijon,149
5078,Fernando Amorebieta,2016,27,0,0,9,1,17,0,D S,Sporting Gijon,2222
5150,Pablo Fernández,2016,2,0,0,1,0,0,0,S,Sporting Gijon,20
5152,Juan Rodríguez,2016,4,0,0,0,0,1,0,D S,Sporting Gijon,229
5158,Akram Afif,2016,9,0,0,1,0,2,0,M S,Sporting Gijon,227
5187,Rubén Sánchez,2016,2,0,0,2,0,0,0,S,Sporting Gijon,35
2371,Cristiano Ronaldo,2016,29,25,19,162,6,4,0,F M,Real Madrid,2546
1804,Álvaro Morata,2016,26,15,15,55,4,8,0,F S,Real Madrid,1326
2370,Karim Benzema,2016,29,11,11,69,5,0,0,F S,Real Madrid,1927
2255,Isco,2016,30,10,10,32,8,4,0,F M S,Real Madrid,1638
2249,James Rodríguez,2016,22,8,8,32,6,1,0,F M S,Real Madrid,1174
2246,Sergio Ramos,2016,28,7,7,35,0,8,1,D,Real Madrid,2492
2251,Gareth Bale,2016,19,7,7,64,2,3,1,F S,Real Madrid,1428
2248,Casemiro,2016,25,4,4,15,0,9,0,M S,Real Madrid,1711
2117,Marco Asensio,2016,23,3,3,26,2,0,0,F M S,Real Madrid,1079
2369,Toni Kroos,2016,29,3,3,33,12,6,0,M S,Real Madrid,2503
2247,Nacho,2016,28,2,2,8,3,5,0,D S,Real Madrid,2301
2253,Lucas Vázquez,2016,33,2,2,30,7,4,0,F M S,Real Madrid,1369
